model_label,family_label,architecture_kind,rule_type,threshold,confidence_threshold,n_rule_on,fraction_rule_on,coverage_target,coverage_floor_pass,pathogenic_fraction_rule_on,pathogenic_fraction_rule_off,enrichment_gap,gap_ci_low,gap_ci_high,positive_with_rule,negative_with_rule,positive_without_rule,negative_without_rule,odds_ratio,random_gap_mean,random_gap_p95,random_gap_p05
ProtBERT-BFD,bert_style,bidirectional_encoder,combined_confident,0.15,0.6,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT-BFD,bert_style,bidirectional_encoder,combined_confident,0.15,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT-BFD,bert_style,bidirectional_encoder,chemistry_only,0.2,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05791408992144409,0.23066814307203737,32,30,83,110,1.410130558555021,-0.0012953367875647658,0.10738759819488547,-0.12702657529667388
ProtBERT-BFD,bert_style,bidirectional_encoder,pair_only,0.2,,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT-BFD,bert_style,bidirectional_encoder,scalar_only,0.2,,216,0.8470588235294118,13,True,0.4351851851851852,0.5384615384615384,-0.10327635327635326,-0.2731570512820512,0.06659544159544162,94,122,21,18,0.6637873754152824,0.004638532763532765,0.1388888888888889,-0.13354700854700852
ProtBERT-BFD,bert_style,bidirectional_encoder,combined,0.2,,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT-BFD,bert_style,bidirectional_encoder,combined_confident,0.2,0.55,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT-BFD,bert_style,bidirectional_encoder,combined_confident,0.2,0.6,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT-BFD,bert_style,bidirectional_encoder,combined_confident,0.2,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT-BFD,bert_style,bidirectional_encoder,chemistry_only,0.25,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.056758733077051614,0.22150259067357483,32,30,83,110,1.410130558555021,-0.007581898713020221,0.12869797760320906,-0.1057161958883503
ProtBERT-BFD,bert_style,bidirectional_encoder,pair_only,0.25,,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT-BFD,bert_style,bidirectional_encoder,scalar_only,0.25,,200,0.7843137254901961,13,True,0.43,0.5272727272727272,-0.09727272727272723,-0.2500227272727273,0.05181818181818182,86,114,29,26,0.6786322255939605,-0.0022852272727272548,0.11252272727272619,-0.14363636363636362
ProtBERT-BFD,bert_style,bidirectional_encoder,combined,0.25,,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT-BFD,bert_style,bidirectional_encoder,combined_confident,0.25,0.55,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT-BFD,bert_style,bidirectional_encoder,combined_confident,0.25,0.6,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT-BFD,bert_style,bidirectional_encoder,combined_confident,0.25,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProGen2-small,progen,causal_decoder,chemistry_only,0.05,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05390272438575966,0.22490180511449098,32,30,83,110,1.410130558555021,-0.002520683603543369,0.10738759819488547,-0.12702657529667388
ProGen2-small,progen,causal_decoder,pair_only,0.05,,32,0.12549019607843137,13,True,0.71875,0.4125560538116592,0.3061939461883408,0.13200672645739908,0.4625875840807175,23,9,92,131,3.5166429587482217,-4.904708520179018e-05,0.16325672645739908,-0.12261771300448432
ProGen2-small,progen,causal_decoder,scalar_only,0.05,,217,0.8509803921568627,13,True,0.4976958525345622,0.18421052631578946,0.3134853262187728,0.16998847926267283,0.44312393887945667,108,109,7,31,4.161643835616438,0.002543657530924099,0.1294870240116406,-0.11945185544506431
ProGen2-small,progen,causal_decoder,combined,0.05,,11,0.043137254901960784,13,False,0.6363636363636364,0.4426229508196721,0.19374068554396423,-0.10367921013412817,0.4541728763040238,7,4,108,136,2.096774193548387,-0.012425484351713876,0.19374068554396423,-0.28129657228017885
ProGen2-small,progen,causal_decoder,combined_confident,0.05,0.55,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4881889763779528,0.6181102362204725,1,0,114,140,3.6812227074235806,-0.00851377952755905,0.5511811023622047,-0.452755905511811
ProGen2-small,progen,causal_decoder,combined_confident,0.05,0.6,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4881889763779528,0.610236220472441,1,0,114,140,3.6812227074235806,-0.021062992125984253,0.5511811023622047,-0.452755905511811
ProGen2-small,progen,causal_decoder,combined_confident,0.05,0.65,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4881889763779528,0.610236220472441,1,0,114,140,3.6812227074235806,-0.026082677165354333,0.5511811023622047,-0.452755905511811
ProGen2-small,progen,causal_decoder,chemistry_only,0.1,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05791408992144409,0.22548679592177828,32,30,83,110,1.410130558555021,-0.003905858265084403,0.10738759819488547,-0.1057161958883503
ProGen2-small,progen,causal_decoder,pair_only,0.1,,15,0.058823529411764705,13,True,0.9333333333333333,0.42083333333333334,0.5125,0.35416666666666674,0.6291666666666667,14,1,101,139,13.285714285714286,-0.0017500000000000083,0.22916666666666663,-0.19583333333333336
ProGen2-small,progen,causal_decoder,scalar_only,0.1,,148,0.5803921568627451,13,True,0.5675675675675675,0.2897196261682243,0.27784794139934327,0.15734876231371564,0.3999115938368275,84,64,31,76,3.1816168327796235,-0.0025779868653700282,0.10071987875726196,-0.10861328618337956
ProGen2-small,progen,causal_decoder,combined,0.1,,5,0.0196078431372549,13,False,1.0,0.44,0.56,0.496,0.62,5,0,110,140,13.986425339366516,-0.0045700000000000116,0.35600000000000004,-0.256
ProGen2-small,progen,causal_decoder,combined_confident,0.1,0.55,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4921259842519685,0.610236220472441,1,0,114,140,3.6812227074235806,-0.026082677165354326,0.5511811023622047,-0.452755905511811
ProGen2-small,progen,causal_decoder,combined_confident,0.1,0.6,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4881889763779528,0.610236220472441,1,0,114,140,3.6812227074235806,0.011564960629921262,0.5511811023622047,-0.452755905511811
ProGen2-small,progen,causal_decoder,combined_confident,0.1,0.65,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4881889763779528,0.610236220472441,1,0,114,140,3.6812227074235806,0.049212598425196846,0.5511811023622047,-0.452755905511811
ProGen2-small,progen,causal_decoder,chemistry_only,0.15,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05333235834865454,0.22949816145746277,32,30,83,110,1.410130558555021,-0.004385341801771682,0.10738759819488547,-0.12702657529667388
ProGen2-small,progen,causal_decoder,pair_only,0.15,,10,0.0392156862745098,13,False,1.0,0.42857142857142855,0.5714285714285714,0.5102040816326531,0.636734693877551,10,0,105,140,27.966824644549764,-0.010127551020408162,0.2591836734693877,-0.26122448979591834
ProGen2-small,progen,causal_decoder,scalar_only,0.15,,100,0.39215686274509803,13,True,0.61,0.34838709677419355,0.26161290322580644,0.1416048387096774,0.38387096774193546,61,39,54,101,2.899663221460922,0.0018830645161290304,0.0970967741935484,-0.10032258064516125
ProGen2-small,progen,causal_decoder,combined,0.15,,2,0.00784313725490196,13,False,1.0,0.44664031620553357,0.5533596837944664,0.4939723320158103,0.6126482213438735,2,0,113,140,6.18942731277533,0.011610671936758883,0.5533596837944664,-0.45454545454545453
ProGen2-small,progen,causal_decoder,combined_confident,0.15,0.55,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4881889763779528,0.610236220472441,1,0,114,140,3.6812227074235806,0.04168307086614172,0.5511811023622047,-0.452755905511811
ProGen2-small,progen,causal_decoder,combined_confident,0.15,0.6,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.49202755905511814,0.610236220472441,1,0,114,140,3.6812227074235806,0.01909448818897639,0.5511811023622047,-0.452755905511811
ProGen2-small,progen,causal_decoder,combined_confident,0.15,0.65,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4921259842519685,0.6141732283464567,1,0,114,140,3.6812227074235806,0.01658464566929134,0.5511811023622047,-0.452755905511811
ProGen2-small,progen,causal_decoder,chemistry_only,0.2,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05340339294668228,0.22555783051980563,32,30,83,110,1.410130558555021,-0.0007093013538358663,0.10738759819488547,-0.12702657529667388
ProGen2-small,progen,causal_decoder,pair_only,0.2,,6,0.023529411764705882,13,False,1.0,0.43775100401606426,0.5622489959839357,0.5020080321285141,0.6224899598393574,6,0,109,140,16.680365296803654,0.0036897590361445855,0.391566265060241,-0.2911646586345381
ProGen2-small,progen,causal_decoder,scalar_only,0.2,,75,0.29411764705882354,13,True,0.7066666666666667,0.34444444444444444,0.3622222222222222,0.2377777777777778,0.48777777777777775,53,22,62,118,4.508266666666667,-0.0011055555555555543,0.11666666666666664,-0.10999999999999999
ProGen2-small,progen,causal_decoder,combined,0.2,,2,0.00784313725490196,13,False,1.0,0.44664031620553357,0.5533596837944664,0.4861660079051383,0.616600790513834,2,0,113,140,6.18942731277533,-0.014846837944664041,0.5533596837944664,-0.45454545454545453
ProGen2-small,progen,causal_decoder,combined_confident,0.2,0.55,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4921259842519685,0.6141732283464567,1,0,114,140,3.6812227074235806,-0.01604330708661417,0.5511811023622047,-0.452755905511811
ProGen2-small,progen,causal_decoder,combined_confident,0.2,0.6,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4921259842519685,0.610236220472441,1,0,114,140,3.6812227074235806,-0.008513779527559051,0.5511811023622047,-0.452755905511811
ProGen2-small,progen,causal_decoder,combined_confident,0.2,0.65,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.49202755905511814,0.6141732283464567,1,0,114,140,3.6812227074235806,0.029133858267716528,0.5511811023622047,-0.452755905511811
ProGen2-small,progen,causal_decoder,chemistry_only,0.25,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05915510613404643,0.22951278622764487,32,30,83,110,1.410130558555021,-0.0030001671402306506,0.10738759819488547,-0.12702657529667388
ProGen2-small,progen,causal_decoder,pair_only,0.25,,3,0.011764705882352941,13,False,1.0,0.4444444444444444,0.5555555555555556,0.4920634920634921,0.6190476190476191,3,0,112,140,8.742222222222223,0.0015376984126983806,0.5555555555555556,-0.45634920634920634
ProGen2-small,progen,causal_decoder,scalar_only,0.25,,61,0.23921568627450981,13,True,0.7540983606557377,0.3556701030927835,0.39842825756295414,0.2691165286462734,0.5226085854318063,46,15,69,125,5.41726618705036,0.002159033293898931,0.11830319418624308,-0.11872570559405105
ProGen2-small,progen,causal_decoder,combined,0.25,,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4921259842519685,0.6141732283464567,1,0,114,140,3.6812227074235806,0.014074803149606305,0.5511811023622047,-0.452755905511811
ProGen2-small,progen,causal_decoder,combined_confident,0.25,0.55,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProGen2-small,progen,causal_decoder,combined_confident,0.25,0.6,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProGen2-small,progen,causal_decoder,combined_confident,0.25,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProGen2-base,progen,causal_decoder,chemistry_only,0.05,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.06368042787899048,0.23065351830185526,32,30,83,110,1.410130558555021,0.0009422530503092119,0.10738759819488547,-0.12702657529667388
ProGen2-base,progen,causal_decoder,pair_only,0.05,,60,0.23529411764705882,13,True,0.65,0.38974358974358975,0.2602564102564103,0.11538461538461536,0.4012820512820513,39,21,76,119,2.869889040887673,-0.0007371794871794827,0.1076923076923077,-0.13205128205128208
ProGen2-base,progen,causal_decoder,scalar_only,0.05,,246,0.9647058823529412,13,True,0.46747967479674796,0.0,0.46747967479674796,0.4024390243902439,0.5284552845528455,115,131,0,9,16.688212927756656,-0.008485772357723567,0.23712737127371275,-0.22933604336043323
ProGen2-base,progen,causal_decoder,combined,0.05,,18,0.07058823529411765,13,True,0.7222222222222222,0.43037974683544306,0.29184247538677915,0.0787623066104079,0.4922644163150492,13,5,102,135,3.244789356984479,-0.00688291139240505,0.17229254571026725,-0.18635724331926862
ProGen2-base,progen,causal_decoder,combined_confident,0.05,0.55,3,0.011764705882352941,13,False,1.0,0.4444444444444444,0.5555555555555556,0.4920634920634921,0.6150793650793651,3,0,112,140,8.742222222222223,0.005753968253968226,0.5555555555555556,-0.45634920634920634
ProGen2-base,progen,causal_decoder,combined_confident,0.05,0.6,3,0.011764705882352941,13,False,1.0,0.4444444444444444,0.5555555555555556,0.49603174603174605,0.6190476190476191,3,0,112,140,8.742222222222223,-0.011111111111111138,0.5555555555555556,-0.45634920634920634
ProGen2-base,progen,causal_decoder,combined_confident,0.05,0.65,3,0.011764705882352941,13,False,1.0,0.4444444444444444,0.5555555555555556,0.4920634920634921,0.6190476190476191,3,0,112,140,8.742222222222223,0.012499999999999971,0.5555555555555556,-0.45634920634920634
ProGen2-base,progen,causal_decoder,chemistry_only,0.1,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05857011532675913,0.22948353668728066,32,30,83,110,1.410130558555021,-0.0023608557579809447,0.10738759819488547,-0.1057161958883503
ProGen2-base,progen,causal_decoder,pair_only,0.1,,25,0.09803921568627451,13,True,0.56,0.4391304347826087,0.12086956521739134,-0.0879130434782609,0.3165217391304348,14,11,101,129,1.608695652173913,-0.0014195652173912981,0.16521739130434782,-0.18956521739130433
ProGen2-base,progen,causal_decoder,scalar_only,0.1,,227,0.8901960784313725,13,True,0.4933920704845815,0.10714285714285714,0.38624921334172435,0.2522026431718062,0.5149465072372561,112,115,3,25,7.096474953617811,-0.0037130270610446813,0.14553178099433606,-0.17542479546884826
ProGen2-base,progen,causal_decoder,combined,0.1,,9,0.03529411764705882,13,False,0.7777777777777778,0.43902439024390244,0.33875338753387535,0.03794037940379402,0.5814024390243897,7,2,108,138,3.8294930875576036,0.002151084010840099,0.22357723577235766,-0.23712737127371275
ProGen2-base,progen,causal_decoder,combined_confident,0.1,0.55,2,0.00784313725490196,13,False,1.0,0.44664031620553357,0.5533596837944664,0.49011857707509876,0.616600790513834,2,0,113,140,6.18942731277533,0.0015316205533596806,0.5533596837944664,-0.45454545454545453
ProGen2-base,progen,causal_decoder,combined_confident,0.1,0.6,2,0.00784313725490196,13,False,1.0,0.44664031620553357,0.5533596837944664,0.4940711462450593,0.6126482213438735,2,0,113,140,6.18942731277533,0.027989130434782593,0.5533596837944664,-0.45454545454545453
ProGen2-base,progen,causal_decoder,combined_confident,0.1,0.65,2,0.00784313725490196,13,False,1.0,0.44664031620553357,0.5533596837944664,0.4940711462450593,0.616600790513834,2,0,113,140,6.18942731277533,-0.0009881422924901257,0.5533596837944664,-0.45454545454545453
ProGen2-base,progen,causal_decoder,chemistry_only,0.15,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05849908072873139,0.22948353668728066,32,30,83,110,1.410130558555021,0.007548470666889525,0.12869797760320906,-0.1057161958883503
ProGen2-base,progen,causal_decoder,pair_only,0.15,,10,0.0392156862745098,13,False,0.7,0.44081632653061226,0.2591836734693877,-0.049081632653061195,0.5347959183673463,7,3,108,137,2.71560236998025,0.009647959183673473,0.2591836734693877,-0.26122448979591834
ProGen2-base,progen,causal_decoder,scalar_only,0.15,,186,0.7294117647058823,13,True,0.532258064516129,0.2318840579710145,0.3003740065451145,0.1757830762038336,0.42660121552127167,99,87,16,53,3.687099567099567,0.0050198690977092016,0.12155212716222535,-0.11687704534829363
ProGen2-base,progen,causal_decoder,combined,0.15,,3,0.011764705882352941,13,False,1.0,0.4444444444444444,0.5555555555555556,0.49603174603174605,0.6150793650793651,3,0,112,140,8.742222222222223,0.017559523809523782,0.5555555555555556,-0.45634920634920634
ProGen2-base,progen,causal_decoder,combined_confident,0.15,0.55,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4881889763779528,0.610236220472441,1,0,114,140,3.6812227074235806,0.011564960629921262,0.5511811023622047,-0.452755905511811
ProGen2-base,progen,causal_decoder,combined_confident,0.15,0.6,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4921259842519685,0.610236220472441,1,0,114,140,3.6812227074235806,-0.026082677165354326,0.5511811023622047,-0.452755905511811
ProGen2-base,progen,causal_decoder,combined_confident,0.15,0.65,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4921259842519685,0.610236220472441,1,0,114,140,3.6812227074235806,-0.006003937007874014,0.5511811023622047,-0.452755905511811
ProGen2-base,progen,causal_decoder,chemistry_only,0.2,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05617374226976437,0.22256184188534178,32,30,83,110,1.410130558555021,-0.0021477519638977063,0.10738759819488547,-0.1057161958883503
ProGen2-base,progen,causal_decoder,pair_only,0.2,,5,0.0196078431372549,13,False,0.6,0.448,0.15199999999999997,-0.27609999999999996,0.5680000000000001,3,2,112,138,1.7235555555555555,0.011239999999999988,0.35600000000000004,-0.256
ProGen2-base,progen,causal_decoder,scalar_only,0.2,,142,0.5568627450980392,13,True,0.5915492957746479,0.2743362831858407,0.3172130125888072,0.20092234824878474,0.43188333541069424,84,58,31,82,3.7830687830687832,-0.004874267730275464,0.09472765798329802,-0.11186588557896049
ProGen2-base,progen,causal_decoder,combined,0.2,,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4881889763779528,0.6141732283464567,1,0,114,140,3.6812227074235806,0.01658464566929134,0.5511811023622047,-0.452755905511811
ProGen2-base,progen,causal_decoder,combined_confident,0.2,0.55,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProGen2-base,progen,causal_decoder,combined_confident,0.2,0.6,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProGen2-base,progen,causal_decoder,combined_confident,0.2,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProGen2-base,progen,causal_decoder,chemistry_only,0.25,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.060784723382918286,0.2340945178004345,32,30,83,110,1.410130558555021,0.002540531505933481,0.12869797760320906,-0.12702657529667388
ProGen2-base,progen,causal_decoder,pair_only,0.25,,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4902173913043478,0.5849802371541502,1,1,114,139,1.2183406113537119,-0.027445652173913048,0.5533596837944664,-0.45454545454545453
ProGen2-base,progen,causal_decoder,scalar_only,0.25,,116,0.4549019607843137,13,True,0.6120689655172413,0.31654676258992803,0.2955222029273133,0.17904831307367894,0.4148830935251796,71,45,44,95,3.3723916532905296,-0.001759023815430419,0.10574299181344576,-0.11566608781939963
ProGen2-base,progen,causal_decoder,combined,0.25,,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProGen2-base,progen,causal_decoder,combined_confident,0.25,0.55,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProGen2-base,progen,causal_decoder,combined_confident,0.25,0.6,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProGen2-base,progen,causal_decoder,combined_confident,0.25,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
